chr	start	end	exon	CCDS	ranks	len	strand
1	155675010	155675096	ENSE00003507066	CCDS1115.1,CCDS55643.1,CCDS1116.1,CCDS1116.1,CCDS55644.1,CCDS55645.1,CCDS1116.1	6,6,6,5,5,5,5	87	-1
1	155729042	155729122	ENSE00003703253	CCDS1120.1,CCDS55646.1,CCDS1120.1,CCDS55647.1,CCDS55647.1	8,7,8,8,7	81	1
1	155731356	155731415	ENSE00003706555	CCDS1120.1,CCDS55647.1,CCDS55647.1,CCDS55646.1,CCDS1120.1	10,10,9,9,10	60	1
1	155731944	155732033	ENSE00003704113	CCDS1120.1,CCDS55647.1,CCDS55646.1,CCDS55647.1,CCDS1120.1	11,10,10,11,11	90	1
1	155776395	155776481	ENSE00003591953	CCDS1121.1,CCDS44242.1,CCDS44242.1,CCDS60296.1,CCDS60296.1	16,16,16,16,16	87	-1
1	155815805	155815900	ENSE00003563503	CCDS44242.1,CCDS1121.1,CCDS60296.1,CCDS60296.1,CCDS44242.1	8,8,8,8,8	96	-1
1	155816212	155816262	ENSE00003534348	CCDS60296.1,CCDS60296.1,CCDS44242.1,CCDS44242.1,CCDS1121.1	7,7,7,7,7	51	-1
1	155820606	155820656	ENSE00003605289	CCDS60296.1,CCDS1121.1,CCDS44242.1,CCDS44242.1,CCDS60296.1	6,6,6,6,6	51	-1
1	155821474	155821548	ENSE00003614267	CCDS44242.1,CCDS60296.1,CCDS60296.1,CCDS1121.1,CCDS44242.1	5,5,5,5,5	75	-1
1	155951483	155951533	ENSE00003704588	CCDS53376.1,CCDS1125.1,CCDS53375.1	19,19,19	51	-1
1	155951741	155951776	ENSE00000788585	CCDS53375.1,CCDS53376.1,CCDS1125.1	18,18,18	36	-1
1	155978365	155978427	ENSE00001343086	CCDS53375.1	1	63	-1
1	156011810	156011887	ENSE00003674329	CCDS1126.1,CCDS1126.1	5,5	78	-1
1	156042153	156042236	ENSE00001075058	CCDS1127.1	8	84	-1
1	156057978	156058067	ENSE00003494567	CCDS1128.1	3	90	1
1	156137654	156137743	ENSE00001244973	CCDS1129.1,CCDS58038.1,CCDS72941.1	10,10,10	90	1
1	156158070	156158132	ENSE00003623497	CCDS1132.1,CCDS1132.1,CCDS1132.1,CCDS53378.1	3,4,4,3	63	1
1	156158388	156158486	ENSE00003487912	CCDS1132.1,CCDS1132.1,CCDS1132.1	5,4,5	99	1
1	156242553	156242591	ENSE00003724438	CCDS60299.1,CCDS72944.1	5,3	39	1
1	156253449	156253508	ENSE00003442982	CCDS1137.1	17	60	-1
1	156334713	156334775	ENSE00003658732	CCDS1140.2	4	63	-1
1	156334868	156334918	ENSE00003614402	CCDS1140.2	3	51	-1
1	156476494	156476514	ENSE00001054660	CCDS1143.1	8	21	-1
1	156544152	156544223	ENSE00001316750	CCDS1144.1	21	72	-1
1	156544389	156544472	ENSE00001295447	CCDS1144.1	20	84	-1
1	156566027	156566104	ENSE00001318049	CCDS1144.1	4	78	-1
1	156583797	156583895	ENSE00003525724	CCDS53379.1,CCDS53379.1	5,6	99	1
1	156598035	156598121	ENSE00003610106	CCDS44245.1,CCDS1146.1	5,5	87	-1
1	156598227	156598319	ENSE00003609278	CCDS44245.1,CCDS1146.1	4,4	93	-1
1	156732985	156733047	ENSE00003678647	CCDS1154.1,CCDS44246.1	4,4	63	1
1	156738343	156738438	ENSE00000959208	CCDS1155.1,CCDS1155.1	3,3	96	-1
1	156782282	156782329	ENSE00003525835	CCDS1157.1	2	48	1
1	156791697	156791792	ENSE00003607660	CCDS1157.1	4	96	1
1	156797276	156797341	ENSE00000959081	CCDS1157.1	6	66	1
1	156927733	156927816	ENSE00003573275	CCDS44249.1	8	84	1
1	156927915	156928004	ENSE00003548140	CCDS44249.1	9	90	1
1	156961677	156961775	ENSE00003596568	CCDS1162.1,CCDS1163.1	13,14	99	-1
1	156963520	156963594	ENSE00003643329	CCDS1163.1,CCDS1162.1	12,11	75	-1
1	156976983	156977054	ENSE00000904840	CCDS1163.1,CCDS1162.1	7,7	72	-1
1	15737929	15737994	ENSE00001065428	CCDS162.1	2	66	1
1	158094313	158094390	ENSE00001433883	CCDS72952.1,CCDS1172.2	12,14	78	1
1	158627625	158627723	ENSE00003528016	CCDS41423.1	40	99	-1
1	158656564	158656656	ENSE00001075967	CCDS41423.1	20	93	-1
1	158669709	158669786	ENSE00001075969	CCDS41423.1	13	78	-1
1	160121192	160121251	ENSE00003530405	CCDS1196.1	3	60	1
1	160153165	160153224	ENSE00002306305	CCDS1197.1	2	60	1
1	160199851	160199925	ENSE00000959231	CCDS1198.2	10	75	1
1	16026536	16026613	ENSE00003537928	CCDS57973.1,CCDS167.1,CCDS41269.1	5,6,7	78	1
1	160279801	160279845	ENSE00003682525	CCDS1201.1	7	45	-1
1	160293166	160293234	ENSE00001068114	CCDS41424.1,CCDS1202.1	27,27	69	-1
1	160293386	160293463	ENSE00001068119	CCDS41424.1,CCDS1202.1	26,26	78	-1
1	16032443	16032526	ENSE00003611681	CCDS167.1,CCDS57973.1	18,17	84	1
1	16032446	16032526	ENSE00001776310	CCDS41269.1	19	81	1
1	16033170	16033256	ENSE00003504829	CCDS41269.1,CCDS167.1,CCDS57973.1	20,19,18	87	1
1	160335242	160335322	ENSE00003553776	CCDS1202.1,CCDS41424.1	4,4	81	-1
1	160353160	160353237	ENSE00003659115	CCDS1203.1	10	78	1
1	160355863	160355958	ENSE00003540666	CCDS1203.1	13	96	1
1	16048343	16048420	ENSE00001705434	CCDS168.1	6	78	1
1	160487104	160487175	ENSE00001068152	CCDS53394.1,CCDS53393.1,CCDS1205.1	7,6,7	72	-1
1	160549917	160549979	ENSE00003617959	CCDS53395.1,CCDS53396.1,CCDS1206.1	5,7,6	63	-1
1	16055675	16055758	ENSE00001682331	CCDS168.1	18	84	1
1	16055678	16055758	ENSE00001749252	CCDS57974.1	11	81	1
1	16056422	16056508	ENSE00001629974	CCDS57974.1,CCDS168.1	12,19	87	1
1	160612488	160612580	ENSE00003596272	CCDS1207.1	6	93	-1
1	16062499	16062534	ENSE00003685673	CCDS41270.1	3	36	-1
1	160752186	160752248	ENSE00003682756	CCDS60325.1,CCDS60324.1,CCDS1209.1,CCDS60322.1,CCDS72957.1	4,5,6,4,5	63	1
1	160824181	160824249	ENSE00000789192	CCDS30916.1,CCDS65696.1,CCDS65695.1	9,8,9	69	1
1	160832519	160832575	ENSE00003475320	CCDS1210.1,CCDS53398.1,CCDS53399.1	8,7,8	57	-1
1	160834051	160834116	ENSE00003619787	CCDS53398.1,CCDS1210.1,CCDS53399.1	6,7,7	66	-1
1	160836195	160836254	ENSE00000829191	CCDS53399.1,CCDS53398.1,CCDS1210.1	6,5,6	60	-1
1	161073225	161073299	ENSE00001040998	CCDS1216.1	8	75	-1
1	161162038	161162097	ENSE00003709278	CCDS30920.1,CCDS30920.1	4,3	60	1
1	161164164	161164250	ENSE00003619578	CCDS30920.1,CCDS30920.1	9,10	87	1
1	161209857	161209931	ENSE00003495523	CCDS1224.1,CCDS53404.1	7,6	75	1
1	161210111	161210188	ENSE00003466143	CCDS53404.1,CCDS1224.1	7,8	78	1
1	161213380	161213475	ENSE00003541082	CCDS1224.1,CCDS53404.1	12,11	96	1
1	161213649	161213732	ENSE00003465746	CCDS1224.1,CCDS53404.1	13,12	84	1
1	161218241	161218276	ENSE00003609913	CCDS1225.1	3	36	1
1	161218703	161218723	ENSE00003480932	CCDS1225.1	4	21	1
1	161227258	161227350	ENSE00003583099	CCDS1227.1,CCDS65700.1,CCDS1227.1	3,4,4	93	1
1	161366198	161366278	ENSE00001382476	CCDS30921.1	3	81	-1
1	161366439	161366501	ENSE00001369242	CCDS30921.1	2	63	-1
1	16205087	16205176	ENSE00003643957	CCDS170.1	11	90	-1
1	16205351	16205425	ENSE00003588176	CCDS170.1	10	75	-1
1	162154405	162154476	ENSE00000958775	CCDS1237.1,CCDS53421.1	2,2	72	1
1	162287344	162287436	ENSE00001042243	CCDS1237.1,CCDS53421.1	3,3	93	1
1	16253096	16253152	ENSE00000752041	CCDS30613.1	8	57	-1
1	1625558	1625653	ENSE00002028782	CCDS53261.1	8	96	1
1	162804267	162804323	ENSE00003550529	CCDS1242.1	7	57	1
1	162805394	162805492	ENSE00003626427	CCDS1242.1	8	99	1
1	163327488	163327562	ENSE00003611410	CCDS1245.1,CCDS1245.1	3,3	75	1
1	163340364	163340426	ENSE00003529499	CCDS1245.1,CCDS1245.1	9,9	63	1
1	164821537	164821626	ENSE00003699196	CCDS1246.1	8	90	1
1	165210699	165210776	ENSE00003507619	CCDS1247.1,CCDS1247.1,CCDS1247.1	6,6,5	78	-1
1	166989737	166989829	ENSE00000958583	CCDS1257.1	2	93	1
1	167370161	167370214	ENSE00003701816	CCDS1259.2,CCDS55656.1,CCDS55655.1	4,4,4	54	1
1	167433024	167433059	ENSE00003490529	CCDS1261.1,CCDS1260.1	7,7	36	-1
1	167434020	167434076	ENSE00003479880	CCDS1260.1,CCDS1261.1	6,6	57	-1
1	167435399	167435431	ENSE00003466614	CCDS1260.1	5	33	-1
1	167435399	167435434	ENSE00003498505	CCDS1261.1	5	36	-1
1	167438570	167438650	ENSE00003461649	CCDS1260.1,CCDS1261.1	4,4	81	-1
1	167439344	167439400	ENSE00003600043	CCDS1260.1,CCDS1261.1	3,3	57	-1
1	167685421	167685510	ENSE00000958444	CCDS1263.1	3	90	1
1	167690049	167690120	ENSE00000958445	CCDS1263.1	4	72	1
1	167859807	167859893	ENSE00000958624	CCDS1265.1,CCDS72977.1,CCDS53426.1	16,16,13	87	-1
1	167966629	167966721	ENSE00003461048	CCDS1267.2,CCDS30933.1,CCDS55657.1	3,3,3	93	1
1	168196547	168196642	ENSE00001193868	CCDS1270.1	5	96	1
1	168198919	168198981	ENSE00001193861	CCDS1270.1	6	63	1
1	168231514	168231600	ENSE00003587539	CCDS1271.1	2	87	1
1	168236589	168236624	ENSE00003475322	CCDS1271.1	5	36	1
1	169130010	169130090	ENSE00001193529	CCDS1276.1,CCDS1276.1	6,5	81	1
1	169235131	169235199	ENSE00003542901	CCDS1277.1,CCDS44274.1	9,9	69	-1
1	16930124	16930207	ENSE00003745832	CCDS30616.1	5	84	1
1	16938400	16938483	ENSE00003684908	CCDS30616.1	11	84	1
1	169821679	169821759	ENSE00003569239	CCDS1285.1,CCDS1285.1	9,10	81	1
1	169832417	169832506	ENSE00003487522	CCDS1285.1,CCDS1285.1	17,16	90	1
1	169843674	169843769	ENSE00003458738	CCDS1285.1,CCDS1285.1	20,19	96	1
1	169850265	169850345	ENSE00003533613	CCDS1285.1,CCDS1285.1	23,22	81	1
1	169873696	169873752	ENSE00003631661	CCDS1287.1,CCDS1287.1,CCDS1286.1	5,4,5	57	-1
1	16992486	16992581	ENSE00001045148	CCDS44072.1,CCDS175.1,CCDS44073.1	17,17,17	96	-1
1	170961890	170961976	ENSE00002276931	CCDS41436.1,CCDS53429.1	6,6	87	1
1	171527791	171527844	ENSE00003484235	CCDS1296.2,CCDS1296.2	10,11	54	1
1	171568247	171568339	ENSE00000789773	CCDS1296.2,CCDS1296.2	22,23	93	1
1	172068819	172068905	ENSE00000958989	CCDS44276.1,CCDS60356.1	11,11	87	1
1	172456415	172456489	ENSE00001252886	CCDS1301.1,CCDS72983.1	4,2	75	1
1	172577539	172577559	ENSE00001068368	CCDS1303.1,CCDS65727.1	12,11	21	1
1	173521301	173521399	ENSE00003556909	CCDS1308.1	22	99	-1
1	173547689	173547784	ENSE00003692001	CCDS1308.1	13	96	-1
1	173831535	173831630	ENSE00003531830	CCDS1311.1	5	96	1
1	173845229	173845291	ENSE00003632588	CCDS1311.1	12	63	1
1	17409974	17410051	ENSE00001267864	CCDS181.1,CCDS181.1	12,11	78	-1
1	174683522	174683596	ENSE00003487654	CCDS1314.1	15	75	1
1	174752313	174752354	ENSE00003542894	CCDS1314.1	18	42	1
1	174957457	174957549	ENSE00003661227	CCDS41437.1,CCDS41437.1,CCDS58046.1,CCDS1314.1	3,3,3,20	93	1
1	174978807	174978890	ENSE00003632172	CCDS58046.1,CCDS55662.1	6,4	84	1
1	174982834	174982905	ENSE00003677231	CCDS58046.1,CCDS55662.1	7,5	72	1
1	175947195	175947239	ENSE00003484352	CCDS30944.1,CCDS44279.1	19,18	45	-1
1	176136488	176136547	ENSE00003674821	CCDS30944.1	7	60	-1
1	176149006	176149074	ENSE00003640752	CCDS30944.1,CCDS44279.1	6,6	69	-1
1	17621864	17621941	ENSE00003505774	CCDS30617.1,CCDS182.1	9,11	78	1
1	17625956	17626048	ENSE00003641913	CCDS182.1,CCDS30617.1	14,12	93	1
1	17654636	17654722	ENSE00003678534	CCDS30617.1,CCDS182.1	21,23	87	1
1	176800061	176800132	ENSE00003502304	CCDS41438.1	21	72	1
1	176840173	176840271	ENSE00000814752	CCDS41438.1	22	99	1
1	177930545	177930643	ENSE00003688965	CCDS44281.1	25	99	-1
1	177933214	177933312	ENSE00003564026	CCDS44281.1	22	99	-1
1	178441549	178441647	ENSE00000790042	CCDS1322.1,CCDS1321.2	5,7	99	1
1	178514027	178514077	ENSE00003585639	CCDS1323.1,CCDS53434.1,CCDS53433.1	2,2,2	51	1
1	178514700	178514768	ENSE00003533827	CCDS53433.1,CCDS1323.1,CCDS53434.1	3,3,3	69	1
1	178515859	178515915	ENSE00003634397	CCDS1323.1,CCDS53433.1,CCDS53434.1	4,4,4	57	1
1	178516615	178516674	ENSE00003567891	CCDS1323.1,CCDS53433.1,CCDS53434.1	5,5,5	60	1
1	178785557	178785607	ENSE00003599579	CCDS65733.1,CCDS1325.1	4,4	51	1
1	178808045	178808128	ENSE00003648617	CCDS65733.1,CCDS1325.1	5,5	84	1
1	178811315	178811404	ENSE00003551226	CCDS1325.1,CCDS65733.1	6,6	90	1
1	178821612	178821704	ENSE00003637032	CCDS1325.1,CCDS65733.1	7,7	93	1
1	178897664	178897756	ENSE00003572028	CCDS1325.1,CCDS65733.1	17,16	93	1
1	179348844	179348942	ENSE00000922014	CCDS58047.1,CCDS1330.1,CCDS58048.1	12,13,12	99	1
1	179618599	179618682	ENSE00001269301	CCDS55663.1,CCDS1332.1,CCDS1332.1	5,5,5	84	1
1	179621035	179621091	ENSE00001269291	CCDS1332.1,CCDS1332.1,CCDS55663.1	6,6,6	57	1
1	180397516	180397605	ENSE00003459212	CCDS1339.1	6	90	-1
1	180806474	180806557	ENSE00001068596	CCDS44284.1,CCDS1340.1	6,6	84	1
1	180993363	180993425	ENSE00003513011	CCDS1341.1	4	63	-1
1	181738367	181738426	ENSE00001686159	CCDS55664.1,CCDS53443.1,CCDS55665.1	24,24,23	60	1
1	181762574	181762657	ENSE00001068642	CCDS53443.1,CCDS55665.1,CCDS55664.1	33,32,33	84	1
1	181766546	181766611	ENSE00002255553	CCDS53443.1,CCDS55664.1,CCDS55665.1	35,35,34	66	1
1	1817837	1817875	ENSE00001066529	CCDS34.1,CCDS34.1	3,4	39	-1
1	182458319	182458393	ENSE00003495994	CCDS58049.1	3	75	1
1	182488285	182488347	ENSE00003571805	CCDS58049.1	7	63	1
1	182858551	182858640	ENSE00000790592	CCDS41444.1	9	90	1
1	182859040	182859117	ENSE00003644344	CCDS41444.1	11	78	1
1	183549208	183549288	ENSE00000774233	CCDS41445.2,CCDS53444.1,CCDS1355.1,CCDS53445.1	19,18,18,18	81	1
1	183566920	183566988	ENSE00000774243	CCDS53446.1,CCDS53447.1,CCDS1356.1,CCDS1356.1	7,8,10,9	69	-1
1	183570780	183570839	ENSE00000922160	CCDS53447.1,CCDS1356.1,CCDS53446.1,CCDS1356.1	5,6,4,7	60	-1
1	183897808	183897897	ENSE00001030159	CCDS72992.1,CCDS1359.1	10,11	90	1
1	183900150	183900236	ENSE00001030164	CCDS1359.1,CCDS72992.1	12,11	87	1
1	183902568	183902600	ENSE00001030157	CCDS72992.1,CCDS1359.1	12,13	33	1
1	184717540	184717623	ENSE00000790724	CCDS1363.2	12	84	-1
1	184719162	184719245	ENSE00001218809	CCDS1363.2	11	84	-1
1	185166572	185166652	ENSE00001127892	CCDS1367.1,CCDS1367.1	3,3	81	1
1	185180391	185180450	ENSE00000959346	CCDS1367.1,CCDS1367.1	6,6	60	1
1	186322518	186322586	ENSE00000790829	CCDS41446.1	44	69	-1
1	186331498	186331581	ENSE00001030927	CCDS41446.1	39	84	-1
1	186361789	186361869	ENSE00003604606	CCDS41446.1	8	81	-1
1	186362288	186362380	ENSE00003490606	CCDS41446.1	7	93	-1
1	186379786	186379884	ENSE00002631074	CCDS53449.1	1	99	1
1	186385988	186386083	ENSE00001068239	CCDS53448.1,CCDS53449.1,CCDS53449.1	4,3,4	96	1
1	186391696	186391791	ENSE00001068242	CCDS53449.1,CCDS53449.1,CCDS53450.1,CCDS53448.1	8,7,7,8	96	1
1	186393947	186394015	ENSE00001068243	CCDS53448.1,CCDS53450.1	9,8	69	1
1	186676833	186676916	ENSE00003551831	CCDS1371.1	6	84	-1
1	18877208	18877255	ENSE00003514751	CCDS53272.1,CCDS188.1,CCDS188.1	11,11,11	48	-1
1	18883124	18883198	ENSE00003575887	CCDS53272.1,CCDS188.1,CCDS188.1	7,7,7	75	-1
1	18886464	18886511	ENSE00003521564	CCDS188.1,CCDS188.1,CCDS53272.1	4,4,4	48	-1
1	18889362	18889454	ENSE00003467881	CCDS188.1,CCDS188.1	3,3	93	-1
1	18911384	18911476	ENSE00003464197	CCDS44076.1	7	93	-1
1	18919678	18919773	ENSE00003597461	CCDS44076.1	3	96	-1
1	19099597	19099677	ENSE00003478357	CCDS189.1	90	81	-1
1	1915685	1915735	ENSE00001478068	CCDS30566.1	2	51	1
1	19192481	19192540	ENSE00001603717	CCDS189.1	10	60	-1
1	19238795	19238854	ENSE00001893412	CCDS59191.1	10	60	-1
1	19238795	19238857	ENSE00000908596	CCDS190.1,CCDS59190.1	10,9	63	-1
1	19239231	19239302	ENSE00001801402	CCDS190.1,CCDS59190.1,CCDS59191.1	9,8,9	72	-1
1	193021097	193021195	ENSE00001731587	CCDS55668.1,CCDS55669.1,CCDS55670.1,CCDS1378.1	10,10,10,10	99	-1
1	193147867	193147965	ENSE00000914553	CCDS1382.1	8	99	1
1	19326531	19326623	ENSE00003576994	CCDS195.2,CCDS30618.1,CCDS195.2	6,6,7	93	1
1	19345187	19345252	ENSE00003691575	CCDS72718.1,CCDS72717.1,CCDS55579.1,CCDS41277.1	7,8,7,7	66	-1
1	19419661	19419750	ENSE00003630963	CCDS41277.1,CCDS72718.1,CCDS55579.1,CCDS72717.1	2,2,2,3	90	-1
1	196273468	196273488	ENSE00003707349	CCDS72994.1	24	21	-1
1	196282273	196282356	ENSE00003564818	CCDS1384.1,CCDS72995.1,CCDS72994.1	24,23,22	84	-1
1	196467703	196467786	ENSE00003653977	CCDS72995.1,CCDS1384.1,CCDS72994.1	7,7,7	84	-1
1	196468994	196469068	ENSE00003515848	CCDS72994.1,CCDS72995.1,CCDS1384.1	6,6,6	75	-1
1	196479179	196479238	ENSE00003601301	CCDS1384.1,CCDS72995.1,CCDS72994.1	5,5,5	60	-1
1	197540959	197541015	ENSE00003463695	CCDS72997.1	19	57	-1
1	197545922	197545990	ENSE00003583644	CCDS72997.1	18	69	-1
1	197645690	197645743	ENSE00003559665	CCDS72997.1,CCDS72996.1,CCDS41452.2	9,9,9	54	-1
1	197647055	197647114	ENSE00001444420	CCDS41452.2,CCDS72997.1	8,8	60	-1
1	197652235	197652315	ENSE00003586442	CCDS72997.1,CCDS72996.1,CCDS41452.2	7,8,7	81	-1
1	198262575	198262637	ENSE00000999457	CCDS1394.1,CCDS1394.1	4,4	63	1
1	200555380	200555454	ENSE00000796390	CCDS30963.1,CCDS30963.1	27,28	75	-1
1	200608830	200608928	ENSE00000796412	CCDS30963.1,CCDS30963.1	4,5	99	-1
1	200659027	200659116	ENSE00002284446	CCDS30964.1	4	90	-1
1	200815561	200815644	ENSE00002294548	CCDS72999.1,CCDS1404.1,CCDS72998.1	4,4,4	84	1
1	200828573	200828605	ENSE00001194152	CCDS72998.1	5	33	1
1	200991657	200991725	ENSE00001444264	CCDS58054.1,CCDS30965.1,CCDS58056.1,CCDS58055.1	17,17,17,17	69	-1
1	201053209	201053274	ENSE00002405307	CCDS1407.1	31	66	-1
1	201054505	201054561	ENSE00000791239	CCDS1407.1	29	57	-1
1	201058408	201058491	ENSE00000522305	CCDS1407.1	28	84	-1
1	201069137	201069196	ENSE00000791281	CCDS1407.1	19	60	-1
1	201364298	201364375	ENSE00003686160	CCDS30969.1,CCDS60390.1,CCDS30969.1,CCDS30968.1,CCDS73002.1,CCDS60390.1,CCDS73003.1	10,10,10,10,8,9,10	78	-1
1	201382252	201382326	ENSE00001329048	CCDS1410.1	9	75	-1
1	201382653	201382739	ENSE00000791360	CCDS1410.1	8	87	-1
1	201413032	201413121	ENSE00001074235	CCDS1411.1,CCDS1411.1,CCDS1411.1	6,9,6	90	-1
1	201415213	201415254	ENSE00003526310	CCDS1411.1,CCDS1411.1,CCDS1411.1	7,4,4	42	-1
1	201790554	201790577	ENSE00002399112	CCDS53456.1,CCDS1414.2	10,12	24	1
1	201790689	201790766	ENSE00003505080	CCDS53456.1,CCDS1414.2	11,13	78	1
1	201793792	201793875	ENSE00003624602	CCDS53456.1,CCDS1414.2	12,14	84	1
1	201809442	201809537	ENSE00002371738	CCDS1414.2,CCDS53456.1	22,19	96	1
1	201847552	201847638	ENSE00003643024	CCDS1415.1	3	87	1
1	201853011	201853097	ENSE00001435474	CCDS1415.1	6	87	1
1	201857096	201857194	ENSE00001435758	CCDS1415.1	11	99	1
1	202138368	202138448	ENSE00000962395	CCDS73004.1,CCDS1421.1	2,2	81	-1
1	202333010	202333093	ENSE00000791436	CCDS1425.1	6	84	-1
1	202333237	202333335	ENSE00000415302	CCDS1425.1	5	99	-1
1	202428855	202428929	ENSE00003475535	CCDS1426.1,CCDS53458.1,CCDS53459.1	6,6,6	75	1
1	202496781	202496822	ENSE00003593853	CCDS44294.1,CCDS1426.1,CCDS44295.1	6,18,6	42	1
1	202567778	202567831	ENSE00003563501	CCDS44295.1,CCDS73005.1,CCDS1426.1,CCDS44294.1	10,5,22,10	54	1
1	202569147	202569197	ENSE00003631092	CCDS44295.1,CCDS44294.1,CCDS1426.1,CCDS73005.1	11,11,23,6	51	1
1	202777017	202777094	ENSE00003681946	CCDS30974.1	2	78	-1
1	203018481	203018561	ENSE00003671496	CCDS1432.1	6	81	1
1	203056120	203056155	ENSE00000962273	CCDS44296.1	4	36	1
1	203060970	203061032	ENSE00000962279	CCDS44296.1	10	63	1
1	203061652	203061678	ENSE00001075156	CCDS44296.1	11	27	1
1	203071692	203071760	ENSE00003556758	CCDS44296.1	15	69	1
1	203502914	203503009	ENSE00001371908	CCDS1439.1	6	96	1
1	203862196	203862222	ENSE00001443815	CCDS30979.1	2	27	1
1	203863663	203863725	ENSE00003567113	CCDS30979.1	3	63	1
1	204117122	204117190	ENSE00003528629	CCDS44299.1,CCDS44299.1	5,6	69	1
1	204155820	204155918	ENSE00000962223	CCDS30981.1	9	99	-1
1	204247365	204247460	ENSE00000962338	CCDS1444.1	13	96	-1
1	204249184	204249264	ENSE00000962336	CCDS1444.1	11	81	-1
1	204250546	204250614	ENSE00000962335	CCDS1444.1	10	69	-1
1	204441471	204441563	ENSE00001039897	CCDS1446.1	22	93	-1
1	204525519	204525596	ENSE00002288558	CCDS60396.1	1	78	1
1	204526360	204526434	ENSE00003656110	CCDS60396.1,CCDS73007.1,CCDS1447.1,CCDS73008.1,CCDS60396.1,CCDS55674.1	2,3,3,3,3,3	75	1
1	204537459	204537497	ENSE00003728047	CCDS73009.1	3	39	1
1	204546797	204546877	ENSE00003662322	CCDS73008.1,CCDS1447.1,CCDS55674.1,CCDS73009.1	4,10,9,7	81	1
1	205099741	205099812	ENSE00001040274	CCDS30983.1,CCDS53463.1	9,9	72	-1
1	205162923	205163006	ENSE00001177331	CCDS1451.1,CCDS1452.1	5,5	84	-1
1	205308165	205308230	ENSE00001075853	CCDS1453.1	4	66	-1
1	205525139	205525195	ENSE00003631350	CCDS44300.1,CCDS44300.1,CCDS1454.1	5,5,5	57	1
1	205526775	205526837	ENSE00003530517	CCDS44300.1,CCDS1454.1,CCDS44300.1	8,8,8	63	1
1	205799759	205799830	ENSE00003601286	CCDS30988.1	4	72	-1
1	205840252	205840323	ENSE00003584253	CCDS1460.1	10	72	-1
1	205844811	205844897	ENSE00003463211	CCDS1460.1	4	87	-1
1	205917283	205917354	ENSE00003495133	CCDS30990.1,CCDS30989.1,CCDS30989.1	20,19,20	72	-1
1	205923335	205923427	ENSE00003640686	CCDS30990.1,CCDS30989.1,CCDS30989.1	15,14,15	93	-1
1	205926535	205926630	ENSE00003487120	CCDS30989.1,CCDS30989.1,CCDS30990.1	12,11,12	96	-1
1	205927211	205927288	ENSE00003633669	CCDS30990.1,CCDS30989.1,CCDS30989.1	11,10,11	78	-1
1	206012308	206012406	ENSE00003513818	CCDS73013.1	8	99	-1
1	206384014	206384076	ENSE00003637885	CCDS73017.1	4	63	1
1	206731839	206731919	ENSE00001069552	CCDS1466.1,CCDS31001.1	9,9	81	1
1	206769829	206769894	ENSE00003498683	CCDS1467.1	4	66	-1
1	206771356	206771415	ENSE00001069556	CCDS1467.1	2	60	-1
1	206836958	206837023	ENSE00003486320	CCDS1469.1,CCDS1468.1,CCDS1469.1	4,3,3	66	1
1	206841004	206841078	ENSE00001069560	CCDS1468.1,CCDS1469.1,CCDS1469.1	5,6,5	75	1
1	20686046	20686126	ENSE00003668142	CCDS72722.1,CCDS44079.1,CCDS213.1	9,9,9	81	-1
1	206866299	206866364	ENSE00001069571	CCDS1470.1,CCDS1470.1	3,2	66	1
1	206867384	206867458	ENSE00001069566	CCDS1470.1,CCDS1470.1	5,4	75	1
1	206900295	206900357	ENSE00003524457	CCDS1471.1,CCDS53466.1,CCDS53465.1	4,4,4	63	1
1	206901998	206902072	ENSE00003602662	CCDS53466.1,CCDS53465.1,CCDS1471.1	5,6,6	75	1
1	206967583	206967651	ENSE00003661573	CCDS41460.1,CCDS41460.1,CCDS53468.1	2,3,2	69	-1
1	207063347	207063421	ENSE00003719916	CCDS31004.1,CCDS31003.1	6,6	75	1
1	207063773	207063829	ENSE00003742061	CCDS31004.1,CCDS31003.1	7,7	57	1
1	20727001	20727075	ENSE00003642501	CCDS44080.1	4	75	-1
1	20727523	20727603	ENSE00003556081	CCDS44080.1	3	81	-1
1	20767584	20767664	ENSE00001465477	CCDS30621.1	7	81	-1
1	207897493	207897573	ENSE00003682590	CCDS31011.1,CCDS31012.1	4,4	81	-1
1	20825100	20825198	ENSE00002176939	CCDS214.1,CCDS55580.1,CCDS72723.1	27,31,31	99	-1
1	209763363	209763392	ENSE00002262885	CCDS1490.2,CCDS1490.2	7,7	30	1
1	209763492	209763587	ENSE00002284279	CCDS1490.2,CCDS1490.2	8,8	96	1
1	209772948	209773019	ENSE00003516467	CCDS1490.2,CCDS1490.2	9,9	72	1
1	20982388	20982408	ENSE00002247070	CCDS55580.1	6	21	-1
1	20997601	20997633	ENSE00001419647	CCDS59192.1	8	33	-1
1	211295676	211295753	ENSE00003688517	CCDS44312.1,CCDS44313.1,CCDS44314.1,CCDS31016.1	9,9,9,8	78	1
1	211360702	211360779	ENSE00003558079	CCDS1497.1,CCDS1497.1,CCDS1497.1	6,6,6	78	1
1	211361088	211361162	ENSE00003583931	CCDS1497.1,CCDS1497.1,CCDS1497.1	7,7,7	75	1
1	211365376	211365468	ENSE00000960284	CCDS1497.1,CCDS1497.1,CCDS1497.1	8,8,8	93	1
1	211787632	211787727	ENSE00001010403	CCDS31018.1,CCDS31018.1	4,4	96	-1
1	211946607	211946645	ENSE00001443189	CCDS55684.1	18	39	-1
